"phylotree_tip_name","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"Katharina_tunicata_ott837687",-0.0638968157670082,0.00697963007437093,0.00109451053306185,5.44185384324366e-05,0.000649403715996593,-0.000356016382508378,-0.000134981984678604,2.66500522584984e-05,4.27863489691943e-05,-9.83531406736723e-06,-0.00950191129207703,-0.00126443144824322
"Tonicella_lineata_ott472459",-0.063896812681897,0.00697962914000074,0.00109451028685614,5.44185186190905e-05,0.000649403380249502,-0.00035601600518116,-0.000134981780290215,2.66499903995294e-05,4.27862456722919e-05,-9.83528364936952e-06,-0.00950188128441141,-0.00126442687541572
"Lepidochitona_cinerea_ott472453",-0.0638967872297243,0.0069796214314424,0.00109450825565713,5.44183551589719e-05,0.00064940061033016,-0.000356012892218,-0.000134980094075062,2.66494800584825e-05,4.27853934648601e-05,-9.83503269913598e-06,-0.00950163371794544,-0.00126438914902746
"Lingula_anatina_ott1027439",-0.0637370098497259,0.00693057391344675,0.00108138915600755,5.33366373602942e-05,0.00063053306431471,-0.00033193314646747,-0.000119778129915664,1.84715592503783e-05,2.70906451767108e-05,-1.20335412426017e-05,-0.0105752162840905,0.00160929989817879
"Lumbricus_rubellus_ott115614",-0.0634674914413695,0.0068407613468759,0.0010552372294693,5.08915631591509e-05,0.000581793875198347,-0.000234356575035945,-3.08151538469322e-05,-7.76708507140647e-05,-0.000174902239800531,-9.18742664510726e-05,-0.0654721134402699,0.0849070198979827
"Lumbricus_terrestris_ott316441",-0.0634674914413695,0.0068407613468759,0.00105523722946929,5.08915631591719e-05,0.000581793875198341,-0.000234356575035916,-3.08151538469633e-05,-7.76708507140805e-05,-0.000174902239800453,-9.1874266451107e-05,-0.0654721134402699,0.0849070198979827
"Eisenia_fetida_fetida_ott7487356",-0.0634673497133552,0.00684071899178866,0.00105522625092433,5.08907061696686e-05,0.000581779963206621,-0.00023434508663802,-3.08129956620272e-05,-7.76625115362538e-05,-0.000174882708100358,-9.18611229433716e-05,-0.0654625490738988,0.0848928155460808
"Aporrectodea_caliginosa_caliginosa_ott7487297",-0.0634673497133552,0.00684071899178866,0.00105522625092433,5.08907061697015e-05,0.00058177996320664,-0.000234345086637991,-3.08129956620159e-05,-7.76625115362768e-05,-0.000174882708100381,-9.18611229434011e-05,-0.0654625490738987,0.0848928155460807
"Eudrilus_eugeniae_ott522303",-0.0634647313499954,0.00683993648194919,0.00105502341743252,5.08748723148469e-05,0.000581522912756877,-0.000234132785628375,-3.07731083815477e-05,-7.75083544514841e-05,-0.000174521638265647,-9.16181030036052e-05,-0.0652857033821089,0.0846301437689678
"Hirudo_medicinalis_ott954042",-0.0634708377837953,0.00684176161193052,0.00105549656095122,5.09118138674424e-05,0.000582122744723374,-0.000234628529632767,-3.0866302075045e-05,-7.78688955909781e-05,-0.000175366203706015,-9.2187027356625e-05,-0.0656997438966092,0.085245480375799
"Hirudo_verbana_ott1037686",-0.0634708377837953,0.00684176161193053,0.00105549656095122,5.09118138674774e-05,0.000582122744723355,-0.000234628529632757,-3.08663020750204e-05,-7.78688955910407e-05,-0.00017536620370609,-9.21870273566847e-05,-0.0656997438966093,0.0852454803757989
"Hirudinaria_bpling_ott215022",-0.0634708157573784,0.00684175502879497,0.00105549485442255,5.09116806357225e-05,0.000582120581548759,-0.000234626742280131,-3.08659661458096e-05,-7.78675964579259e-05,-0.000175363160625995,-9.21849780930163e-05,-0.0656982525692868,0.085243264474486
"Erpobdella_octoculata_ott931415",-0.0634707663415717,0.00684174025965752,0.00105549102585565,5.09113817321906e-05,0.000582115728493322,-0.000234622732359015,-3.08652124865104e-05,-7.78646818263745e-05,-0.000175356333409038,-9.21803804999781e-05,-0.0656949067236666,0.0852382930030995
"Helobdella_robusta_ott870792",-0.0634707314822324,0.00684172984101362,0.00105548832503788,5.09111708720089e-05,0.000582112304886737,-0.000234619903429133,-3.08646807748512e-05,-7.78626254087477e-05,-0.00017535151643409,-9.21771364806417e-05,-0.0656925459142708,0.0852347850403479
"Placobdella_costata_ott401395",-0.0634707314822324,0.00684172984101362,0.00105548832503789,5.09111708720104e-05,0.000582112304886769,-0.000234619903429133,-3.08646807748292e-05,-7.78626254087779e-05,-0.000175351516434079,-9.21771364806009e-05,-0.0656925459142708,0.085234785040348
"Piscicola_geometra_ott217749",-0.0634704483946879,0.0068416452332414,0.00105546639236105,5.09094585445564e-05,0.000582084503175732,-0.000234596931698321,-3.0860363255506e-05,-7.78459281450618e-05,-0.000175312404829446,-9.21507977712339e-05,-0.0656733782120454,0.0852063043528827
"Antarctodrilus_proboscidea_ott219219",-0.0634573947976665,0.00683774375635215,0.00105445499840481,5.08304942592055e-05,0.000580802373089608,-0.000233537401246364,-3.06612026323073e-05,-7.70755530004581e-05,-0.000173507839103626,-9.09353529693048e-05,-0.064788837363834,0.0838918423579976
"Enchytraeus_crypticus_ott249077",-0.0634573947976665,0.00683774375635215,0.00105445499840481,5.08304942592037e-05,0.000580802373089622,-0.000233537401246393,-3.06612026323124e-05,-7.70755530005158e-05,-0.000173507839103679,-9.0935352969347e-05,-0.0647888373638338,0.0838918423579977
"Arenicola_marina_ott941625",-0.0634546135588309,0.00683691252927396,0.00105423952561437,5.08136723833561e-05,0.000580529258676538,-0.000233311761727474,-3.06187980934311e-05,-7.69115899668453e-05,-0.00017312378066684,-9.06767576428308e-05,-0.0646006502389312,0.0836122496390458
"Capitella_teleta_ott707082",-0.0634545939934622,0.00683690646338367,0.00105423789293779,5.08135377305908e-05,0.000580526944142027,-0.000233309472641119,-3.06183085293832e-05,-7.69092883831685e-05,-0.000173118278980616,-9.06725099122324e-05,-0.0645975209155689,0.0836072025946645
"Armandia_brevis_ott528687",-0.0634545939934622,0.00683690646338367,0.0010542378929378,5.081353773062e-05,0.000580526944142034,-0.0002333094726411,-3.06183085293775e-05,-7.6909288383164e-05,-0.000173118278980575,-9.06725099122126e-05,-0.0645975209155689,0.0836072025946645
"Hydroides_elegans_ott327380",-0.0634565656253531,0.0068374949110043,0.00105439020735859,5.08254020414957e-05,0.000580719089733773,-0.000233466805010228,-3.06476522845074e-05,-7.70211995407685e-05,-0.000173379992200418,-9.08466471445779e-05,-0.0647240989229733,0.0837937282744823
"Sabella_spallanzanii_ott415986",-0.0634565656253531,0.0068374949110043,0.00105439020735859,5.0825402041508e-05,0.000580719089733775,-0.000233466805010222,-3.06476522845664e-05,-7.70211995407466e-05,-0.000173379992200379,-9.08466471446335e-05,-0.0647240989229731,0.0837937282744824
"Streblospio_benedicti_ott58635",-0.0634564043889499,0.0068374467402429,0.00105437772534111,5.08244281637515e-05,0.000580703288686241,-0.000233453781523146,-3.06452096514633e-05,-7.70117884011483e-05,-0.000173357957157906,-9.08318553182154e-05,-0.064713337646594,0.0837777729978343
"Lamellibrachia_luymesi_ott12657",-0.0634576613723607,0.00683782229011517,0.00105447504211219,5.0832021560151e-05,0.000580826499570281,-0.000233555360206279,-3.06642654614113e-05,-7.7085236098903e-05,-0.000173529933660541,-9.09473381375008e-05,-0.0647973557528488,0.0839023702130797
"Ridgeia_piscesae_ott632536",-0.0634576632873029,0.00683782286223147,0.00105447519036208,5.08320331273436e-05,0.000580826687252725,-0.000233555514915921,-3.06642944811061e-05,-7.70853479278757e-05,-0.000173530195499912,-9.0947513933298e-05,-0.0647974836488084,0.0839025598582543
"Escarpia_spicata_ott117877",-0.0634576632873029,0.00683782286223147,0.00105447519036208,5.08320331273417e-05,0.000580826687252712,-0.000233555514915902,-3.06642944810402e-05,-7.70853479279143e-05,-0.000173530195499905,-9.09475139333658e-05,-0.0647974836488085,0.0839025598582544
"Flabesymbios_roberti_ott4985474",-0.0634573262565954,0.00683772216902903,0.00105444909806226,5.08299972635164e-05,0.00058079365421462,-0.000233528284446457,-3.06591866008177e-05,-7.70656635480048e-05,-0.000173484105722052,-9.09165686673998e-05,-0.0647749700937355,0.0838691757424506
"Arctonoe_vittata_ott365749",-0.0634268026834909,0.00682859816256661,0.00105208355111523,5.06452723552253e-05,0.000577793672211596,-0.000231047288996656,-3.01925391770381e-05,-7.52586041181624e-05,-0.000169250613069288,-8.80624696617967e-05,-0.0626977096137152,0.0807803271969878
"Sthenelais_limicola_ott874316",-0.0634268026834909,0.00682859816256661,0.00105208355111524,5.06452723552438e-05,0.000577793672211604,-0.000231047288996682,-3.01925391769938e-05,-7.52586041181525e-05,-0.000169250613069322,-8.80624696617535e-05,-0.0626977096137153,0.0807803271969878
"Platynereis_dumerilii_ott305770",-0.0634269759055858,0.00682864987264218,0.00105209693877946,5.06463155253903e-05,0.000577810573069133,-0.000231061147071686,-3.01951269766511e-05,-7.5268496083285e-05,-0.000169273752571665,-8.80778979362365e-05,-0.0627089265212054,0.0807968808149133
"Alitta_virens_ott986619",-0.0634269759055858,0.00682864987264219,0.00105209693877947,5.06463155253783e-05,0.000577810573069136,-0.000231061147071702,-3.01951269766904e-05,-7.52684960833024e-05,-0.000169273752571696,-8.80778979361702e-05,-0.0627089265212055,0.0807968808149135
"Hermodice_carunculata_ott388241",-0.0634137279205009,0.00682469396307238,0.00105107244600514,5.05664493589319e-05,0.0005765159570734,-0.000229997643713596,-2.99962212064141e-05,-7.45060182533989e-05,-0.000167489559369348,-8.68853957985006e-05,-0.0618417302248275,0.0795149611958005
"Owenia_fusiformis_ott941628",-0.063402665674356,0.00682138854882211,0.0010502158158086,5.04995973739264e-05,0.000575431013418458,-0.000229102597329413,-2.98282207934429e-05,-7.38578452414723e-05,-0.000165971699238889,-8.58652893805466e-05,-0.0610995038729595,0.0784136225008112
"Pomphorhynchus_laevis_ott579818",-0.0612939279078951,0.00617565140050933,0.000878027493716249,3.63834334004499e-05,0.00033117326923369,6.79222413830249e-05,0.000143056381958564,-0.000134351846801659,-0.000269137417025687,-6.18312949981529e-05,-0.0382553671169012,0.0472425218797762
"Helicoverpa_zea_ott167928",-0.00759045040100114,-0.0638792127288985,-0.0731574301685524,0.0857274635961732,0.0275638621194122,-0.0355542137128853,-0.0540641824386618,0.0223280525193883,-0.01499527446634,0.0446495658945089,-6.73184595006915e-05,1.28034573434396e-05
"Heliothis_virescens_ott742356",-0.00759045040100114,-0.0638792127288986,-0.0731574301685523,0.0857274635961732,0.0275638621194122,-0.0355542137128854,-0.0540641824386618,0.0223280525193883,-0.01499527446634,0.0446495658945088,-6.7318459500929e-05,1.28034573438053e-05
"Trichoplusia_ni_ott167935",-0.00759025705081449,-0.0638747009065859,-0.0731487472801702,0.0857109936933156,0.0275563418248306,-0.0355343222776087,-0.0540209583805507,0.0223006756823173,-0.0149761501189446,0.044576591593841,-6.72061067912507e-05,1.27789805510686e-05
"Ephestia_kuehniella_ott184411",-0.00758846967637053,-0.0638329512053965,-0.0730683161642604,0.0855581834988003,0.0274864432575049,-0.0353482628852222,-0.0536144891821088,0.0220407612201608,-0.0147943833436921,0.0438773660912581,-6.61287207333475e-05,1.25429662413525e-05
"Plodia_interpunctella_ott710461",-0.00758846967637053,-0.0638329512053965,-0.0730683161642604,0.0855581834988003,0.0274864432575049,-0.0353482628852222,-0.0536144891821089,0.0220407612201608,-0.0147943833436922,0.0438773660912581,-6.61287207334817e-05,1.25429662414816e-05
"Pieris_brassicae_brassicae_ott346386",-0.00764030795755083,-0.0650593223437116,-0.0754637169588527,0.0902081741927056,0.029665815914725,-0.0417126767791855,-0.0687723375155744,0.0336335339173656,-0.0230923638898697,0.0825206704593263,-0.000126921613409789,2.81874438087902e-05
"Pieris_napi_napi_ott846514",-0.00764030795755083,-0.0650593223437116,-0.0754637169588527,0.0902081741927056,0.029665815914725,-0.0417126767791855,-0.0687723375155744,0.0336335339173658,-0.0230923638898697,0.0825206704593263,-0.000126921613410095,2.81874438091465e-05
"Colias_hyale_ott987308",-0.00764027883780984,-0.0650586348256822,-0.0754623769505145,0.0902055814938262,0.0296646051633141,-0.0417091866930619,-0.0687641164159089,0.0336273702351217,-0.02308796222594,0.0825005196263192,-0.000126889965199778,2.81793945972803e-05
"Leptidea_sinapis_ott173126",-0.00764027519495935,-0.0650585488178275,-0.0754622093166644,0.0902052571492819,0.0296644536991722,-0.0417087500845952,-0.0687630879571126,0.0336265991559785,-0.0230874115757479,0.0824979987393472,-0.000126886005979546,2.81783876312132e-05
"Maniola_jurtina_ott283881",-0.00764185676019993,-0.0650959115091788,-0.0755350765896246,0.0903463780809871,0.0297304242644788,-0.0418996272972134,-0.0692141240323263,0.0339666589747034,-0.0233304157372655,0.0836157613673548,-0.000128642330303813,2.86265214555358e-05
"Erebia_epiphron_pyrenaica_ott53139",-0.00764186178741628,-0.0650960302440683,-0.0755353080976144,0.0903468262705673,0.0297306336955528,-0.0419002323693615,-0.0692155520362083,0.0339677332625384,-0.0233311832205492,0.0836192850829853,-0.000128647866078537,2.86279321621929e-05
"Erebia_aethiops_aethiops_ott730439",-0.00764186178741628,-0.0650960302440683,-0.0755353080976145,0.0903468262705673,0.0297306336955528,-0.0419002323693614,-0.0692155520362083,0.0339677332625384,-0.0233311832205492,0.0836192850829854,-0.000128647866078637,2.86279321624997e-05
"Melanargia_galathea_ott627797",-0.00764181068493132,-0.0650948232784813,-0.0755329547572375,0.0903422702684242,0.0297285047379013,-0.0418940813607014,-0.0692010349427371,0.033956811551655,-0.0233233805868442,0.0835834597909482,-0.000128591584158089,2.86135892146988e-05
"Pararge_aegeria_aegeria_ott208683",-0.00764177434045481,-0.0650939648405287,-0.0755312809034393,0.0903390295197793,0.029726990270463,-0.0418897046176741,-0.0691907030960117,0.0339490355709497,-0.0233178250645557,0.0835579437562073,-0.000128551496949227,2.86033711234003e-05
"Lasiommata_megera_ott106375",-0.00764177434045481,-0.0650939648405287,-0.0755312809034393,0.0903390295197793,0.029726990270463,-0.0418897046176741,-0.0691907030960118,0.0339490355709498,-0.0233178250645556,0.0835579437562073,-0.000128551496949304,2.86033711235269e-05
"Boloria_euphrosyne_ott1064470",-0.00764131113347206,-0.0650830231879485,-0.0755099440062754,0.0902977133736113,0.0297076794315736,-0.041833866683148,-0.0690588304022191,0.0338497044534111,-0.0232468516294829,0.0832317455433566,-0.00012803898631343,2.84726733817284e-05
"Boloria_selene_ott1038979",-0.00764131113347206,-0.0650830231879485,-0.0755099440062754,0.0902977133736112,0.0297076794315736,-0.0418338666831481,-0.0690588304022191,0.033849704453411,-0.0232468516294829,0.0832317455433565,-0.000128038986313557,2.84726733820824e-05
"Danaus_plexippus_plexippus_ott532411",-0.00764123160232525,-0.0650811449955127,-0.0755062823574476,0.0902906258509976,0.0297043682115737,-0.0418243068781364,-0.0690362820223325,0.0338327590980737,-0.0232347471467152,0.0831762199405003,-0.000127951762772062,2.84504591581535e-05
"Vanessa_atalanta_ott581038",-0.00764097591774729,-0.065075106618066,-0.0754945098068104,0.090267837690066,0.0296937212453549,-0.0417935622946473,-0.0689637544133214,0.0337782385373142,-0.0231958005149034,0.0829975221146851,-0.000127671045224946,2.83789541994692e-05
"Polyommatus_icarus_fuchsi_ott104048",-0.00764055902318585,-0.0650652542414589,-0.0754752873206019,0.090230586982712,0.0296762957328363,-0.0417430233673124,-0.0688440942409597,0.0336877007270057,-0.0231310765073701,0.0826989218946172,-0.000127201724996423,2.82589651231523e-05
"Celastrina_argiolus_ladonides_ott1076881",-0.00764058148054225,-0.0650657844939889,-0.0754763208801331,0.0902325869595907,0.0296772297983317,-0.0417457169787831,-0.0688504413727637,0.0336924623460721,-0.0231344771600322,0.082714498240083,-0.000127226189912242,2.82651896008326e-05
"Lampides_boeticus_ott174789",-0.00764058148054225,-0.0650657844939889,-0.0754763208801331,0.0902325869595907,0.0296772297983317,-0.0417457169787831,-0.0688504413727638,0.0336924623460722,-0.0231344771600322,0.082714498240083,-0.00012722618991216,2.82651896007342e-05
"Satyrium_pruni_ott790482",-0.00764046633415062,-0.0650630656880503,-0.0754710213793967,0.0902223320804363,0.0296724403045021,-0.0417319045170477,-0.0688178926753468,0.0336680423153867,-0.0231170367004884,0.0826346084940162,-0.000127100710617231,2.82332630932639e-05
"Thymelicus_sylvestris_ott220627",-0.00763971162579757,-0.0650452299065453,-0.0754362230088541,0.0901548977004944,0.0296408953454384,-0.041640416447523,-0.0686012787816333,0.0335041453748378,-0.0229998691516487,0.082094048676783,-0.00012625109128143,2.80160385251503e-05
"Thymelicus_lineola_lineola_ott7146897",-0.00763971162579757,-0.0650452299065453,-0.0754362230088541,0.0901548977004944,0.0296408953454384,-0.041640416447523,-0.0686012787816332,0.0335041453748378,-0.0229998691516486,0.0820940486767831,-0.000126251091281577,2.80160385254287e-05
"Hesperia_comma_ott1093034",-0.00763969641004879,-0.0650448707132712,-0.0754355230285839,0.0901535436664798,0.0296402631937139,-0.0416385958885779,-0.068596993673407,0.0335009371464233,-0.0229975784360036,0.0820835743263276,-0.000126234642538701,2.80118584879287e-05
"Carterocephalus_palaemon_satakei_ott28037",-0.00763968617399275,-0.0650446290737106,-0.075435052131296,0.0901526327662684,0.0296398379249576,-0.0416373711309124,-0.0685941109036678,0.0334987788141543,-0.0229960373574875,0.0820765276426931,-0.000126223576536026,2.8009046321616e-05
"Pyrgus_malvae_unomasahiroi_ott673693",-0.00763959225093979,-0.065042411846361,-0.075430731261374,0.0901442744249016,0.0296359356532749,-0.0416261323045207,-0.0685676566941645,0.0334789713866821,-0.0229818944919138,0.0820118553301228,-0.000126122015665355,2.79832361548722e-05
"Pectinophora_gossypiella_ott108952",-0.00757505454070866,-0.0635157449887197,-0.0724490812961438,0.0843571592591102,0.0269240935672186,-0.0337120512098367,-0.0497305158080506,0.0190895441522284,-0.0126836302758715,0.0341085152493736,-5.07702640361192e-05,8.60879449558727e-06
"Phthorimaea_operculella_ott600263",-0.00757505454070866,-0.0635157449887197,-0.0724490812961438,0.0843571592591102,0.0269240935672186,-0.0337120512098368,-0.0497305158080506,0.0190895441522284,-0.0126836302758714,0.0341085152493736,-5.07702640363184e-05,8.60879449571443e-06
"Hofmannophila_pseudospretella_ott1053135",-0.00757465701771269,-0.0635065021262556,-0.0724313636234393,0.0843237616751205,0.0269089538659173,-0.033673159894438,-0.0496484980248521,0.0190412258700899,-0.0126502341895686,0.0339933556787075,-5.05952113248301e-05,8.57478041527937e-06
"Plutella_xylostella_ott664811",-0.00755303832979842,-0.0629988140214365,-0.0714475533470792,0.0824372482979196,0.0260368034779567,-0.0312518601650403,-0.0441349781443808,0.0151731735866432,-0.00991060194246987,0.0222302389763884,-3.22417271728162e-05,4.1276881445475e-06
"Glyphotaelius_pellucidus_ott3029760",-0.00753580277965151,-0.0625927987891236,-0.0706581263602322,0.0809155688107136,0.0253291871881866,-0.0292437127550403,-0.0394701090878875,0.0117684282507137,-0.00748715097573556,0.0114120217110881,-1.52943394668173e-05,-1.03290739604689e-07
"Calliphora_vicina_ott1010998",-0.00749306280051638,-0.0615207600874184,-0.0684325687579498,0.0761840635059286,0.0228847525541384,-0.0192847594005809,-0.00822885829859525,-0.0286626724919141,0.0234660751750745,-0.245708060943152,0.000417867232350397,-0.000206129590464709
"Scathophaga_stercoraria_ott557400",-0.00749306280051638,-0.0615207600874184,-0.0684325687579498,0.0761840635059286,0.0228847525541384,-0.0192847594005809,-0.00822885829859527,-0.0286626724919142,0.0234660751750745,-0.245708060943152,0.000417867232350536,-0.000206129590465005
"Stomoxys_calcitrans_ott42520",-0.00749292741521219,-0.0615176777212022,-0.0684268067216728,0.076173678673285,0.0228803218994769,-0.0192770992286762,-0.00822418534987474,-0.0286376911399354,0.0234447997744316,-0.245422396483982,0.000417371098682529,-0.000205849132761925
"Drosophila_suzukii_ott227752",-0.00749328396522031,-0.0615257966396071,-0.0684419862805205,0.0762010432350287,0.0228920000296049,-0.0192973088461427,-0.00823652373466224,-0.0287037457736164,0.0235010645809493,-0.246178775317188,0.000418684908346065,-0.00020659241997573
"Drosophila_melanogaster_ott505714",-0.00749328396522031,-0.0615257966396071,-0.0684419862805204,0.0762010432350287,0.0228920000296049,-0.0192973088461427,-0.00823652373466223,-0.0287037457736163,0.0235010645809492,-0.246178775317187,0.000418684908346136,-0.000206592419975837
"Ceratitis_capitata_ott34902",-0.00749158576896798,-0.0614871153570835,-0.0683696417180678,0.0760705597407654,0.0228362836509624,-0.0192006967672137,-0.00817744133881853,-0.0283864959400677,0.0232307400951092,-0.242535528783717,0.00041235513661039,-0.000203005178165574
"Bactrocera_dorsalis_ott446866",-0.00749158576896798,-0.0614871153570835,-0.0683696417180678,0.0760705597407654,0.0228362836509624,-0.0192006967672137,-0.00817744133881854,-0.0283864959400678,0.0232307400951092,-0.242535528783717,0.000412355136610331,-0.000203005178165554
"Megaselia_scalaris_ott430572",-0.00748844559696456,-0.0614156160171802,-0.0682359723435993,0.0758296171476256,0.0227334711945273,-0.0190228518717565,-0.00806890361739985,-0.0278058200303117,0.0227361639379184,-0.23589070537732,0.000400813910999257,-0.000196478351430104
"Bradysia_odoriphaga_ott4489873",-0.00748483978623117,-0.0613332658918446,-0.0680815208087206,0.0755498399763619,0.0226134389844079,-0.018811173360232,-0.00793760262613976,-0.027082667109599,0.0221181600480354,-0.227380487026207,0.000385997463202287,-0.000187957625895416
"Aphidoletes_aphidimyza_ott234104",-0.00748483978623117,-0.0613332658918445,-0.0680815208087206,0.0755498399763619,0.0226134389844079,-0.018811173360232,-0.00793760262613978,-0.027082667109599,0.0221181600480353,-0.227380487026207,0.000385997463202417,-0.000187957625895571
"Coboldia_fuscipes_ott874412",-0.00748467984142178,-0.061329631626224,-0.0680747415556788,0.0755376618641556,0.0226082621040419,-0.0188023403427598,-0.00793227520847922,-0.0270547801420695,0.0220944693536343,-0.227068280352542,0.000385456231054284,-0.000187655678390876
"Anopheles_sinensis_ott788095",-0.00747727769471779,-0.0611609991398523,-0.0677592985812542,0.0749685685597156,0.0223651909412788,-0.0183804450757522,-0.00767406768852799,-0.0256665159021228,0.020911380836996,-0.211107928214839,0.00035772428479033,-0.000171929960541257
"Culex_quinquefasciatus_quinquefasciatus_ott726795",-0.00747727769471779,-0.0611609991398523,-0.0677592985812542,0.0749685685597156,0.0223651909412788,-0.0183804450757522,-0.007674067688528,-0.0256665159021228,0.020911380836996,-0.211107928214839,0.000357724284790423,-0.000171929960541485
"Ctenocephalides_felis_felis_ott372741",-0.0074688366367702,-0.0609690623712614,-0.0674009883753541,0.0743241439586274,0.02209088924842,-0.0179102173782402,-0.00738932704145335,-0.0241651730531951,0.0196348681222207,-0.194179497424389,0.000328359649498774,-0.000155476312715683
"Diaprepes_abbreviatus_ott713695",-0.00720972305742441,-0.0546955805282356,-0.0548333983455948,0.0489291391871122,0.00962415730323936,0.0260618892288245,0.120723567366562,-0.206050154297966,0.168248138829883,0.0849192894123985,0.000163652005551775,-0.000379476377359309
"Sitophilus_oryzae_ott865254",-0.00720972305742441,-0.0546955805282356,-0.0548333983455948,0.0489291391871123,0.00962415730323935,0.0260618892288245,0.120723567366562,-0.206050154297966,0.168248138829883,0.0849192894123985,0.000163652005551718,-0.00037947637735937
"Plagiodera_versicolora_ott535621",-0.00720832690808826,-0.0546662017601938,-0.0547838872677004,0.0488575844244703,0.00960415727226469,0.0259505813384094,0.119985376841516,-0.20411141631074,0.166600870813657,0.0838508053202904,0.000161548720391479,-0.000373879169334204
"Cryptolaemus_montrouzieri_ott1076877",-0.00721349422441055,-0.0547750670118344,-0.0549675900440287,0.0491236000106188,0.00967867225161357,0.0263685371194955,0.122775728716062,-0.211528727095322,0.17291197109543,0.0879873705520614,0.000169699742179632,-0.000395727347920107
"Coccinella_septempunctata_brucki_ott646773",-0.00721352820450552,-0.0547757824375108,-0.0549687964352102,0.0491253450945325,0.00967916050242696,0.0263712642946439,0.122793871879329,-0.211576652597164,0.172952719287027,0.0880139363831762,0.000169752062600293,-0.0003958670799283
"Adalia_bipunctata_revelierei_ott7165568",-0.00721352820450552,-0.0547757824375108,-0.0549687964352102,0.0491253450945325,0.00967916050242697,0.0263712642946439,0.122793871879329,-0.211576652597164,0.172952719287027,0.0880139363831762,0.000169752062600246,-0.00039586707992817
"Dastarcus_helophoroides_ott524802",-0.00721342421767405,-0.0547735930592841,-0.0549651045592409,0.0491200046260971,0.00967766629632083,0.026362917946085,0.122738344157994,-0.211429967078632,0.172828000566031,0.0879326221310535,0.000169591916482248,-0.000395439364835773
"Rhyzopertha_dominica_ott633644",-0.00720712505368447,-0.0546409044879909,-0.0547412420174544,0.0487959244498789,0.00958691428970783,0.0258544453380308,0.119346833750351,-0.202429750006445,0.165171564560214,0.0829214863439963,0.000159718952970919,-0.000369001819887094
"Agrilus_planipennis_ott315327",-0.00720289914522809,-0.0545519128252377,-0.054591146508441,0.0485787343381986,0.0095261253767794,0.0255144700641579,0.117082702102512,-0.196438149947884,0.16007621861231,0.0795946757216433,0.000153166008753403,-0.000351483964386555
"Dalotia_coriaria_ott1010594",-0.00718293218025292,-0.0541312372749549,-0.0538812659328213,0.047550731907918,0.0092381538401772,0.0238989925239329,0.106296203929584,-0.167760011027315,0.135674607161275,0.0635985681289057,0.000121645590058349,-0.000266988842692585
"Anthophora_plumipes_ott811589",-0.00704833020358075,-0.0508093973330283,-0.047088795468129,0.033381954300327,0.00202798539030225,0.0533440447688698,0.209804860201631,0.197156072027493,0.0347919394869258,0.00753304237512846,0.000275775240513665,-0.000428790441403212
"Prorops_nasuta_ott709100",-0.00704833020358075,-0.0508093973330283,-0.047088795468129,0.033381954300327,0.00202798539030224,0.0533440447688699,0.209804860201631,0.197156072027493,0.0347919394869258,0.00753304237512841,0.000275775240513852,-0.000428790441403302
"Diadegma_semiclausum_ott75925",-0.00705795485768861,-0.0510023894765173,-0.0473903747515665,0.0337298305496985,0.00205817127675828,0.0550063624135053,0.21931483152346,0.211311504340851,0.037400142989547,0.00827740375345632,0.000303679003088401,-0.000479469643156772
"Diadegma_fenestrale_ott185626",-0.00705795485768861,-0.0510023894765173,-0.0473903747515665,0.0337298305496985,0.00205817127675826,0.0550063624135053,0.21931483152346,0.211311504340851,0.037400142989547,0.00827740375345641,0.000303679003088313,-0.000479469643156669
"Diplazon_laetatorius_ott40237",-0.00705746847101341,-0.0509926431327722,-0.0473751556212208,0.0337122944562349,0.00205665148889666,0.0549230318349202,0.218839850722716,0.210609143595591,0.0372708287906349,0.00824070504574289,0.000302304032379869,-0.000476981956216523
"Aphidius_ervi_ott472057",-0.00705655941147775,-0.0509744250792731,-0.0473467042714741,0.0336795055763886,0.00205380921823551,0.0547670757530625,0.217950365888552,0.209292422168194,0.0370283720040937,0.00817183403474405,0.000299723451438574,-0.000472310103780255
"Encarsia_formosa_ott300763",-0.00705601330003531,-0.0509634660664671,-0.0473295650858968,0.0336597104591139,0.00205208919263546,0.0546718927284968,0.217403619809838,0.208472754927855,0.0368772203841145,0.00812843841783745,0.000298095755173852,-0.00046934199867982
"Brachymeria_lasus_ott146800",-0.00705601330003531,-0.050963466066467,-0.0473295650858968,0.0336597104591139,0.00205208919263546,0.0546718927284968,0.217403619809838,0.208472754927855,0.0368772203841146,0.00812843841783741,0.000298095755173829,-0.000469341998679869
"Goniozus_legneri_ott251688",-0.00705453810072356,-0.0509339116904934,-0.0472834253690624,0.0336065642616749,0.00204748491751623,0.054419774978886,0.215968192906219,0.206354556172581,0.0364873257450235,0.00801798678089538,0.000293958248808273,-0.000461865446383226
"Arge_pagana_pagana_ott5543310",-0.00704604975472408,-0.0507637602245979,-0.047017630713626,0.0333001297937097,0.00202091067330101,0.0529594339148191,0.207628655188884,0.193981377724566,0.0342083715612133,0.00736939724161177,0.000269651250079753,-0.000417803078216292
"Magicicada_septendecim_ott427477",-0.0068394461668264,-0.0460071533907736,-0.0380458258711966,0.0170452266022652,-0.00482243463063689,0.0570691112389646,0.127549794236922,-0.129744615661842,-0.309373455360752,0.00915721360390679,0.00167833389846522,-0.00168418070599652
